diff_zip,quality_score1,quality_score2,quality_score_diff,revenue1,revenue2,discount_ratio1,discount_ratio2,prime_session1,prime_session2,late_session1,late_session2,couple1,couple2,weekend1,weekend2,special_request2,num_hvc,client_rank_label,signup_to_book_interval,booking_interval,income_level,booking_hour_ahead1_On_Demand,booking_hour_ahead2_On_Demand,market_maturity_Mature_Market,market_maturity_Medium_Age_Market,market_maturity_New_Market
0,2.46,4.32,-1.86,278.0,0.0,0.0,1.0,0,0,1,1,1,0,0,1,0,17,0,6,180,54878,1,1,0,0,0
0,1.9,4.92,-3.02,139.0,139.0,0.0,0.0,1,1,0,0,0,0,1,0,0,17,1,2,9,54878,1,0,0,0,0
1,4.92,3.13,1.79,139.0,139.0,0.0,0.0,0,1,1,0,0,0,1,1,0,17,0,0,75,54878,0,1,0,0,0
0,4.64,4.92,-0.28,149.0,99.0,0.118343,0.0,1,0,0,1,0,0,0,0,0,24,0,90,27,31718,1,1,0,0,0
0,3.17,2.54,0.63,169.0,139.0,0.0,0.0,1,1,0,0,0,0,0,0,0,24,0,0,67,31718,1,1,0,0,0
0,3.17,2.85,0.32,99.0,396.0,0.0,0.0,0,0,0,0,0,0,0,0,0,24,0,0,55,31718,1,0,0,0,0
0,3.17,3.73,-0.56,198.0,169.0,0.0,0.0,0,0,0,0,0,0,0,0,0,24,0,0,18,31718,0,1,0,0,0
1,4.92,4.92,0.0,79.0,145.0,0.20202,0.0,0,0,1,1,0,0,1,1,0,24,0,90,180,31718,1,1,0,0,0
0,4.36,2.54,1.82,139.0,139.0,0.0,0.0,0,0,0,1,0,0,0,0,0,24,0,0,102,31718,0,0,0,0,0
0,3.73,3.73,0.0,99.0,99.0,0.0,0.0,0,0,0,0,0,0,0,0,0,24,0,0,14,31718,1,1,0,0,0
0,3.45,4.03,-0.58,198.0,198.0,0.0,0.0,0,0,1,1,1,1,0,0,0,24,0,1,180,31718,0,1,0,0,0
0,3.65,3.13,0.52,99.0,99.0,0.0,0.0,1,0,0,1,0,0,0,0,0,24,0,90,14,31718,0,1,0,0,0
0,2.54,4.92,-2.38,139.0,139.0,0.0,0.0,0,0,0,0,0,0,0,0,0,24,0,0,14,31718,1,1,0,0,0
1,4.32,4.62,-0.3,0.0,188.0,1.0,0.09615399999999999,1,0,0,1,0,1,0,0,0,24,0,90,180,31718,1,1,0,0,0
0,3.17,3.47,-0.3,278.0,278.0,0.0,0.0,0,1,0,0,1,1,0,1,0,24,0,0,85,31718,0,1,0,0,0
0,2.58,3.75,-1.17,169.0,198.0,0.0,0.0,0,1,0,0,0,1,0,0,0,24,0,0,2,31718,1,1,0,0,0
1,4.92,3.77,1.15,99.0,99.0,0.0,0.0,0,0,1,1,0,0,0,1,0,24,0,90,53,31718,1,1,0,0,0
0,3.09,4.92,-1.83,139.0,139.0,0.0,0.0,0,0,0,0,0,0,0,0,0,24,0,0,16,31718,1,1,0,0,0
0,1.9,1.9,0.0,0.0,0.0,1.0,0.0,0,0,1,1,0,0,0,0,0,24,0,2,1,31718,0,0,0,0,0
0,4.92,3.73,1.19,338.0,198.0,0.0,0.0,0,0,1,1,1,1,0,0,0,24,0,0,7,31718,0,1,0,0,0
1,4.92,3.43,1.49,145.0,198.0,0.0,0.0,0,1,0,0,0,1,1,0,0,24,0,90,19,31718,1,1,0,0,0
0,4.03,2.85,1.18,278.0,278.0,0.0,0.0,0,0,1,1,1,1,0,0,0,24,0,81,14,31718,1,0,0,0,0
1,3.09,3.77,-0.68,99.0,99.0,0.0,0.0,1,1,0,0,0,0,1,1,0,24,0,0,180,31718,1,1,0,0,0
0,4.3,4.14,0.16,278.0,198.0,0.0,0.0,1,1,0,0,1,1,1,0,0,24,0,90,33,31718,0,0,0,0,0
0,2.24,3.13,-0.89,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,1,0,24,0,0,23,31718,1,1,0,0,0
1,3.69,4.07,-0.38,198.0,159.0,0.0,0.059172,1,0,0,0,1,0,0,0,0,24,0,0,180,31718,1,0,0,0,0
0,4.92,4.28,0.64,99.0,99.0,0.0,0.0,1,1,0,0,0,0,0,0,0,24,0,0,13,31718,1,1,0,0,0
0,3.17,4.28,-1.11,169.0,169.0,0.0,0.0,0,0,1,1,0,0,0,0,0,2,0,1,180,34035,0,1,0,0,0
0,3.17,2.58,0.59,99.0,99.0,0.0,0.0,0,0,1,1,0,0,1,1,0,9,0,0,7,59406,1,1,0,0,0
0,3.13,3.71,-0.58,198.0,99.0,0.0,0.0,0,0,1,1,1,0,0,1,0,9,0,15,180,59406,0,1,0,0,0
0,2.54,3.73,-1.19,98.0,99.0,0.505051,0.0,0,0,0,1,1,0,0,1,0,9,0,13,180,59406,0,0,0,0,0
0,3.71,4.92,-1.21,198.0,99.0,0.0,0.5,0,1,1,0,1,1,0,1,0,9,0,90,36,59406,1,1,0,0,0
0,3.13,4.36,-1.23,99.0,99.0,0.0,0.0,0,1,0,0,0,0,1,0,0,9,0,13,107,59406,1,1,0,0,0
0,4.36,4.36,0.0,99.0,99.0,0.0,0.0,1,1,0,0,0,0,0,0,0,9,0,2,12,59406,0,0,0,0,0
0,3.43,3.73,-0.3,198.0,99.0,0.0,0.0,0,0,0,1,0,0,0,0,0,9,0,90,22,59406,1,1,0,0,0
0,1.86,4.32,-2.46,99.0,99.0,0.0,0.0,0,1,1,0,0,0,0,0,0,9,0,90,174,59406,1,1,0,0,0
1,2.58,3.13,-0.55,139.0,145.0,0.0,0.0,0,0,0,0,0,0,0,0,0,9,0,0,180,59406,0,1,0,0,0
1,2.54,4.34,-1.8,69.0,129.0,0.30303,0.07194199999999999,0,0,1,1,0,0,1,0,0,9,0,4,180,59406,0,1,0,0,0
0,4.88,3.73,1.15,69.0,99.0,0.30303,0.0,0,0,1,0,0,0,1,1,0,9,0,90,12,59406,1,0,0,0,0
0,3.17,4.96,-1.79,198.0,99.0,0.0,0.0,0,0,0,0,1,0,1,1,0,9,0,7,117,59406,0,0,0,0,0
0,3.13,3.17,-0.04,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,9,0,15,7,59406,1,0,0,0,0
0,3.45,3.73,-0.28,139.0,139.0,0.0,0.0,0,0,1,1,0,0,0,0,0,9,0,0,44,59406,0,1,0,0,0
0,3.17,2.58,0.59,139.0,139.0,0.0,0.0,0,0,0,0,0,0,1,1,0,12,0,0,180,67964,1,1,0,0,0
0,2.54,3.73,-1.19,49.0,98.0,0.505051,0.505051,1,1,0,0,0,1,0,1,0,12,0,0,2,67964,1,1,0,0,0
1,2.85,0.0,2.85,98.0,79.0,0.505051,0.20202,1,0,0,1,1,0,0,0,0,12,0,2,12,67964,0,1,0,0,0
1,2.54,2.5,0.04,198.0,99.0,0.0,0.0,0,1,0,0,1,0,1,0,0,12,0,1,180,67964,0,0,0,0,0
0,3.09,4.92,-1.83,139.0,145.0,0.0,0.0,0,0,1,0,0,0,1,1,0,12,0,73,180,67964,0,0,0,0,0
1,2.85,3.77,-0.92,163.0,99.0,0.176768,0.0,0,0,1,1,1,0,0,0,0,12,0,0,180,67964,0,1,0,0,0
0,3.13,4.36,-1.23,139.0,64.0,0.0,0.353535,0,1,1,0,0,0,0,1,0,12,0,0,43,67964,1,1,0,0,0
1,4.6,3.81,0.79,318.0,145.0,0.059172,0.0,0,1,1,0,1,0,0,0,0,12,0,90,180,67964,1,1,0,0,0
0,4.96,4.96,0.0,99.0,0.0,0.0,1.0,1,0,0,1,0,0,1,0,0,12,0,90,67,67964,1,1,0,0,0
1,4.96,3.17,1.79,139.0,139.0,0.0,0.0,0,0,0,1,0,0,0,1,0,12,0,90,144,67964,1,1,0,0,0
0,4.92,3.09,1.83,119.0,139.0,0.14388499999999999,0.0,0,1,0,0,0,0,0,0,0,12,0,90,180,67964,0,1,0,0,0
0,3.09,4.03,-0.94,119.0,338.0,0.14388499999999999,0.0,1,1,0,0,0,1,0,1,0,12,0,90,164,67964,1,0,0,0,0
0,2.54,3.13,-0.59,134.0,139.0,0.20710100000000004,0.0,0,0,1,1,0,0,0,0,0,12,0,2,40,67964,0,0,0,0,0
0,2.54,4.88,-2.34,99.0,99.0,0.0,0.0,1,0,0,1,0,0,0,1,0,12,0,2,180,67964,0,1,0,0,0
0,3.73,4.32,-0.59,99.0,99.0,0.0,0.0,0,0,1,1,0,0,1,1,0,12,1,90,21,67964,1,1,0,0,0
0,4.92,2.58,2.34,139.0,99.0,0.0,0.0,0,0,1,1,0,0,0,0,0,12,0,0,17,67964,1,1,0,0,0
0,4.92,4.88,0.04,39.0,178.0,0.80303,0.144231,1,1,0,0,1,1,0,1,0,12,0,90,180,67964,0,1,0,0,0
0,2.54,3.73,-1.19,0.0,99.0,1.0,0.0,1,1,0,0,0,0,1,1,0,12,0,13,90,67964,0,1,0,0,0
0,2.58,3.69,-1.11,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,12,0,35,47,67964,0,1,0,0,0
0,3.73,4.92,-1.19,0.0,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0,12,0,3,180,67964,1,1,0,0,0
0,4.64,4.03,0.61,208.0,99.0,0.0,0.0,0,0,1,1,1,0,0,1,0,12,0,90,87,67964,0,1,0,0,0
0,3.17,4.36,-1.19,49.0,198.0,0.505051,0.0,0,0,1,1,0,1,0,1,0,48,0,7,180,77165,0,1,0,0,0
1,3.17,3.17,0.0,99.0,99.0,0.0,0.0,0,0,0,0,0,0,1,1,0,48,1,0,1,77165,1,1,0,0,0
0,3.17,2.83,0.34,79.0,198.0,0.20202,0.0,0,0,1,1,0,1,0,0,0,48,0,0,7,77165,0,0,0,0,0
0,2.02,4.24,-2.22,99.0,99.0,0.0,0.0,1,0,0,1,0,0,0,1,0,48,0,0,180,77165,1,1,0,0,0
0,3.13,3.21,-0.08,98.0,64.0,0.505051,0.353535,0,0,1,1,1,0,0,0,0,48,0,1,180,77165,0,1,0,0,0
0,3.17,3.17,0.0,169.0,99.0,0.0,0.0,0,1,0,0,0,0,0,0,0,48,0,1,0,77165,0,0,0,0,0
0,3.17,4.36,-1.19,139.0,99.0,0.0,0.0,1,1,0,0,0,0,0,0,0,48,0,0,12,77165,1,1,0,0,0
0,4.92,3.07,1.85,99.0,99.0,0.0,0.0,1,1,0,0,0,0,0,0,0,48,0,0,3,77165,0,0,0,0,0
0,2.79,4.96,-2.17,278.0,99.0,0.0,0.0,1,0,0,1,1,0,1,1,0,48,0,90,180,77165,1,1,0,0,0
0,2.54,4.96,-2.42,99.0,145.0,0.0,0.0,0,0,0,0,0,0,1,1,0,48,0,0,180,77165,0,0,0,0,0
0,1.62,3.65,-2.03,0.0,54.0,1.0,0.454545,0,0,1,1,0,0,0,0,0,48,0,0,180,77165,0,1,0,0,0
0,2.58,2.99,-0.41,139.0,169.0,0.0,0.0,1,1,0,0,0,0,1,1,0,48,1,4,14,77165,1,1,0,0,0
0,2.54,4.96,-2.42,139.0,99.0,0.0,0.0,1,1,0,0,0,0,0,1,0,48,0,90,157,77165,1,1,0,0,0
0,4.92,4.24,0.68,139.0,99.0,0.0,0.0,0,0,1,1,0,0,0,0,0,48,0,90,180,77165,0,1,0,0,0
0,2.54,2.54,0.0,169.0,169.0,0.0,0.0,1,0,0,0,0,0,0,0,0,48,0,0,149,77165,1,1,0,0,0
0,4.32,3.17,1.15,99.0,79.0,0.0,0.20202,0,0,0,0,0,0,0,0,0,48,0,0,17,77165,1,1,0,0,0
0,4.92,4.96,-0.04,99.0,99.0,0.0,0.0,1,0,0,1,0,0,0,0,0,48,0,33,180,77165,1,1,0,0,0
0,3.73,4.32,-0.59,79.0,139.0,0.20202,0.0,1,1,0,0,0,0,0,0,0,48,0,90,180,77165,1,1,0,0,0
0,4.28,4.88,-0.6,99.0,99.0,0.0,0.0,0,0,1,1,0,0,0,1,0,48,0,0,180,77165,1,1,0,0,0
0,4.92,4.32,0.6,99.0,0.0,0.0,1.0,0,1,1,0,0,0,0,0,0,48,0,78,180,77165,1,1,0,0,0
0,4.92,4.28,0.64,79.0,84.0,0.20202,0.151515,0,1,1,0,0,0,0,1,0,48,0,0,180,77165,1,1,0,0,0
1,4.96,3.91,1.05,79.0,148.0,0.20202,0.252525,0,0,0,0,0,1,0,0,0,48,0,68,99,77165,1,1,0,0,0
1,3.73,4.28,-0.55,168.0,0.0,0.151515,1.0,0,1,1,0,1,0,1,0,0,48,0,18,180,77165,1,0,0,0,0
0,1.9,3.17,-1.27,99.0,99.0,0.0,0.0,0,0,0,1,0,0,0,1,0,48,0,0,3,77165,1,1,0,0,0
0,2.58,3.17,-0.59,99.0,74.0,0.0,0.252525,0,0,1,0,0,0,0,0,0,48,1,0,89,77165,1,0,0,0,0
0,3.17,3.09,0.08,99.0,99.0,0.0,0.0,0,1,0,0,0,0,0,1,0,48,0,3,102,77165,1,1,0,0,0
0,3.73,3.69,0.04,99.0,94.0,0.0,0.050505,1,0,0,1,0,0,1,1,0,48,0,7,180,77165,1,1,0,0,0
0,1.94,3.05,-1.11,99.0,99.0,0.0,0.0,1,0,0,1,0,0,1,1,0,48,0,13,180,77165,1,1,0,0,0
1,2.58,1.9,0.68,139.0,99.0,0.0,0.0,0,0,1,0,0,0,0,0,0,48,1,0,27,77165,0,1,0,0,0
0,4.96,4.28,0.68,139.0,84.0,0.0,0.151515,1,1,0,0,0,0,1,1,0,48,0,0,180,77165,1,1,0,0,0
0,3.73,3.65,0.08,198.0,198.0,0.0,0.0,1,0,0,0,1,1,1,0,0,48,1,0,18,77165,1,1,0,0,0
1,2.5,4.92,-2.42,99.0,198.0,0.0,0.0,0,1,0,0,0,1,0,1,0,48,0,90,180,77165,1,1,0,0,0
0,3.21,3.17,0.04,396.0,396.0,0.0,0.0,0,0,0,0,0,0,0,0,0,11,0,0,17,36690,0,0,0,0,0
0,4.01,3.09,0.92,178.0,99.0,0.10101,0.0,0,0,0,0,1,0,0,1,0,11,0,90,18,36690,0,1,0,0,0
0,3.73,4.05,-0.32,198.0,99.0,0.0,0.0,0,0,0,0,1,0,0,0,0,11,1,0,3,36690,1,1,0,0,0
1,3.17,3.17,0.0,0.0,69.0,1.0,0.30303,0,0,1,1,0,0,1,0,0,11,0,84,180,36690,0,1,0,0,0
0,3.17,4.92,-1.75,99.0,198.0,0.0,0.0,0,0,0,1,0,1,0,1,0,11,0,0,6,36690,0,0,0,0,0
0,3.13,3.13,0.0,99.0,139.0,0.0,0.0,0,0,1,1,0,0,0,0,0,11,0,0,0,36690,0,0,0,0,0
0,4.92,3.69,1.23,99.0,139.0,0.0,0.0,0,0,1,1,0,0,0,1,0,11,0,90,180,36690,0,1,0,0,0
1,4.92,3.73,1.19,99.0,69.0,0.0,0.30303,1,1,0,0,0,0,0,1,0,11,0,0,180,36690,1,1,0,0,0
1,3.17,2.5,0.67,169.0,149.0,0.0,0.118343,1,0,0,0,0,0,0,1,0,7,0,1,180,62134,1,1,0,0,0
0,3.17,3.73,-0.56,79.0,99.0,0.20202,0.0,0,0,0,0,0,0,0,0,0,7,1,1,2,62134,1,1,0,0,0
0,4.34,4.3,0.04,198.0,198.0,0.0,0.0,0,0,1,1,1,1,0,0,0,7,0,0,168,62134,0,1,0,0,0
0,4.34,3.17,1.17,198.0,198.0,0.0,0.0,0,0,1,1,1,0,0,0,0,7,0,0,8,62134,0,1,0,0,0
0,2.58,2.2,0.38,139.0,99.0,0.0,0.0,1,1,0,0,0,0,1,0,0,7,1,0,1,62134,1,1,0,0,0
0,3.09,4.92,-1.83,79.0,94.0,0.20202,0.050505,0,0,0,0,0,0,0,1,0,7,0,90,95,62134,1,1,0,0,0
1,3.4,4.32,-0.92,198.0,99.0,0.0,0.28776999999999997,0,1,0,0,1,0,1,1,0,2,0,0,180,53075,0,0,0,0,0
0,4.92,1.9,3.02,278.0,139.0,0.0,0.0,0,0,1,1,1,0,1,0,0,2,0,0,58,53075,1,0,0,0,0
0,3.69,4.32,-0.63,79.0,99.0,0.20202,0.0,0,0,0,0,0,0,1,1,0,2,0,90,26,53075,1,0,0,0,0
0,3.05,3.09,-0.04,99.0,99.0,0.0,0.0,0,0,0,0,0,0,1,1,0,2,0,0,41,53075,1,1,0,0,0
0,1.9,3.05,-1.15,0.0,139.0,0.0,0.0,0,1,0,0,0,0,1,1,0,2,0,0,22,53075,0,1,0,0,0
0,4.28,4.92,-0.64,99.0,99.0,0.0,0.0,0,1,1,0,0,0,1,0,0,2,0,51,57,53075,0,1,0,0,0
0,3.13,3.69,-0.56,139.0,139.0,0.0,0.0,0,1,1,0,0,0,0,0,0,2,0,0,87,53075,0,1,0,0,0
0,3.73,2.54,1.19,278.0,139.0,0.0,0.0,0,0,1,1,1,0,0,0,0,1,0,9,27,47856,0,0,0,0,0
0,3.17,3.17,0.0,139.0,139.0,0.0,0.0,0,0,0,0,0,0,1,0,0,14,0,0,1,93889,1,0,0,0,0
0,3.41,3.13,0.28,198.0,148.0,0.0,0.252525,1,1,0,0,1,1,0,0,0,14,0,26,34,93889,1,1,0,0,0
0,2.54,2.54,0.0,139.0,139.0,0.0,0.0,1,1,0,0,0,0,0,1,0,14,0,0,3,93889,1,0,0,0,0
0,3.81,3.05,0.76,198.0,69.0,0.0,0.30303,0,0,1,1,1,0,1,1,0,14,0,90,153,93889,1,1,0,0,0
0,3.13,3.73,-0.6,99.0,94.0,0.0,0.050505,0,0,1,1,0,0,0,1,0,14,0,90,30,93889,1,1,0,0,0
0,4.96,4.28,0.68,99.0,139.0,0.0,0.0,1,1,0,0,0,0,0,0,0,14,0,90,90,93889,1,1,0,0,0
0,3.73,3.17,0.56,99.0,99.0,0.0,0.0,1,0,0,1,0,0,0,1,0,14,0,0,3,93889,1,1,0,0,0
1,3.73,4.36,-0.63,99.0,99.0,0.0,0.0,0,0,1,0,0,0,1,1,0,14,0,0,180,93889,1,1,0,0,0
0,3.13,3.13,0.0,49.0,99.0,0.505051,0.0,1,0,0,0,0,0,0,1,0,89,0,90,9,66063,1,0,0,0,0
0,3.17,2.54,0.63,139.0,139.0,0.0,0.0,0,0,0,1,0,0,1,1,0,89,0,22,180,66063,1,1,0,0,0
0,3.17,3.17,0.0,139.0,139.0,0.0,0.0,1,1,0,0,0,0,0,1,0,89,0,0,3,66063,1,0,0,0,0
0,3.17,3.17,0.0,139.0,139.0,0.0,0.0,1,0,0,0,0,0,0,0,0,89,0,0,11,66063,0,1,0,0,0
0,2.85,3.17,-0.32,278.0,139.0,0.0,0.0,0,0,0,1,1,0,0,1,0,89,0,0,12,66063,0,1,0,0,0
0,2.54,4.28,-1.74,198.0,89.0,0.0,0.10101,0,0,1,1,1,0,1,0,0,89,0,0,180,66063,0,1,0,0,0
0,3.17,3.17,0.0,99.0,99.0,0.0,0.0,1,1,0,0,0,0,0,0,0,89,0,0,0,66063,1,1,0,0,0
0,2.54,3.73,-1.19,49.0,99.0,0.505051,0.0,0,0,0,0,0,0,0,0,0,89,0,0,180,66063,1,1,0,0,0
1,3.17,4.96,-1.79,139.0,139.0,0.0,0.0,1,1,0,0,0,0,1,1,0,89,0,0,180,66063,0,0,0,0,0
0,2.54,2.54,0.0,198.0,99.0,0.0,0.0,0,0,1,1,1,0,0,0,0,89,0,0,0,66063,1,1,0,0,0
1,3.05,3.69,-0.64,99.0,99.0,0.0,0.0,1,0,0,1,0,0,0,0,0,89,0,0,180,66063,1,1,0,0,0
0,3.13,2.02,1.11,99.0,99.0,0.0,0.0,0,0,1,1,0,0,0,1,0,89,0,0,4,66063,1,1,0,0,0
0,3.17,1.9,1.27,139.0,139.0,0.0,0.0,1,0,0,0,0,0,0,0,0,89,0,0,180,66063,0,1,0,0,0
1,4.92,4.92,0.0,99.0,99.0,0.0,0.0,0,0,0,1,0,0,1,0,0,89,0,90,38,66063,1,0,0,0,0
0,3.15,3.73,-0.58,792.0,99.0,0.0,0.0,1,1,0,0,0,0,0,1,0,89,0,0,12,66063,1,1,0,0,0
1,3.05,3.71,-0.66,99.0,99.0,0.0,0.0,0,0,1,1,0,0,1,0,0,89,1,0,180,66063,1,1,0,0,0
0,4.28,2.58,1.7,139.0,99.0,0.0,0.0,0,0,1,1,0,0,0,0,0,89,0,4,180,66063,0,1,0,0,0
0,4.03,3.09,0.94,139.0,139.0,0.0,0.0,0,0,0,0,0,0,1,1,0,89,0,36,55,66063,1,1,0,0,0
1,2.73,2.83,-0.1,139.0,139.0,0.0,0.0,0,1,0,0,0,0,1,0,0,89,0,0,6,66063,0,0,0,0,0
0,3.17,2.54,0.63,495.0,396.0,0.0,0.0,0,0,0,0,0,0,1,1,0,89,0,25,0,66063,0,0,0,0,0
0,3.17,3.73,-0.56,64.0,198.0,0.353535,0.0,1,0,0,0,0,1,1,1,0,89,0,4,76,66063,0,0,0,0,0
0,3.77,3.69,0.08,64.0,139.0,0.353535,0.0,1,1,0,0,0,0,1,1,0,89,0,90,180,66063,1,1,0,0,0
0,2.54,4.92,-2.38,139.0,139.0,0.0,0.0,0,0,0,0,0,0,0,0,0,89,0,0,29,66063,1,1,0,0,0
0,2.54,4.92,-2.38,104.0,99.0,0.251799,0.0,0,0,0,1,0,0,1,0,0,89,0,0,130,66063,1,1,0,0,0
0,3.17,3.17,0.0,169.0,198.0,0.0,0.0,1,1,0,0,0,0,1,1,0,89,0,1,27,66063,0,0,0,0,0
0,2.54,2.54,0.0,99.0,99.0,0.0,0.0,0,1,0,0,0,0,0,0,0,89,0,23,9,66063,0,1,0,0,0
1,3.73,3.05,0.68,0.0,99.0,1.0,0.0,0,1,1,0,0,0,0,0,0,89,0,90,13,66063,1,1,0,0,0
0,4.92,4.96,-0.04,139.0,139.0,0.0,0.0,0,0,1,1,0,0,1,1,0,89,0,5,180,66063,1,1,0,0,0
0,4.92,4.28,0.64,99.0,139.0,0.0,0.0,0,0,1,1,0,0,0,1,0,89,0,0,8,66063,0,0,0,0,0
1,4.28,4.32,-0.04,79.0,198.0,0.20202,0.0,1,0,0,1,0,1,1,0,0,89,0,0,180,66063,1,1,0,0,0
0,3.17,2.54,0.63,99.0,198.0,0.0,0.0,1,0,0,0,0,1,0,1,0,89,0,0,23,66063,0,0,0,0,0
0,3.69,3.73,-0.04,169.0,169.0,0.0,0.0,0,0,1,0,0,0,0,1,0,89,1,90,10,66063,0,1,0,0,0
0,4.92,3.17,1.75,198.0,198.0,0.0,0.0,0,1,1,0,1,1,0,0,0,89,0,0,5,66063,1,1,0,0,0
0,4.92,3.13,1.79,198.0,99.0,0.0,0.0,1,0,0,0,1,0,1,0,0,89,0,0,180,66063,1,0,0,0,0
0,4.96,4.32,0.64,109.0,99.0,0.215827,0.0,1,1,0,0,0,0,0,1,0,89,0,90,94,66063,0,1,0,0,0
0,1.74,4.36,-2.62,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,89,0,90,18,66063,0,0,0,0,0
0,3.17,4.98,-1.81,79.0,0.0,0.20202,1.0,1,1,0,0,0,1,0,0,0,89,0,0,180,66063,1,1,0,0,0
0,3.73,2.58,1.15,139.0,99.0,0.0,0.0,1,0,0,0,0,0,0,1,0,89,0,0,24,66063,1,1,0,0,0
1,2.54,4.62,-2.08,99.0,198.0,0.0,0.048076999999999995,0,0,1,0,0,1,1,1,0,89,0,0,180,66063,1,0,0,0,0
0,4.96,3.17,1.79,79.0,99.0,0.20202,0.0,0,0,0,0,0,0,0,0,0,89,0,90,180,66063,1,0,0,0,0
1,4.92,4.28,0.64,99.0,139.0,0.0,0.0,0,0,0,1,0,0,0,0,0,89,0,0,66,66063,1,1,0,0,0
0,3.09,4.92,-1.83,169.0,99.0,0.0,0.0,1,0,0,1,0,0,1,0,0,89,0,66,38,66063,0,1,0,0,0
0,3.73,3.99,-0.26,139.0,198.0,0.0,0.0,0,0,1,1,0,1,0,1,0,89,0,0,40,66063,1,1,0,0,0
0,3.73,3.73,0.0,278.0,139.0,0.0,0.0,1,1,0,0,1,0,0,0,0,89,0,1,0,66063,0,0,0,0,0
0,3.73,3.73,0.0,79.0,79.0,0.20202,0.20202,0,0,1,1,0,0,0,0,0,89,0,90,34,66063,1,0,0,0,0
0,3.69,3.43,0.26,139.0,99.0,0.0,0.0,1,1,0,0,0,0,1,1,0,89,0,90,7,66063,0,0,0,0,0
0,3.05,4.28,-1.23,99.0,139.0,0.0,0.0,0,0,1,1,0,0,0,0,0,89,0,0,180,66063,1,1,0,0,0
0,4.92,2.54,2.38,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,89,0,59,57,66063,0,1,0,0,0
0,2.54,2.54,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,89,0,10,29,66063,0,0,0,0,0
0,2.58,3.17,-0.59,99.0,99.0,0.0,0.0,0,0,1,1,0,0,0,0,0,89,0,1,14,66063,0,1,0,0,0
1,4.96,3.09,1.87,99.0,134.81,0.0,0.0,1,1,0,0,0,0,1,0,0,89,0,86,180,66063,1,1,0,0,0
0,3.69,4.32,-0.63,119.0,129.0,0.14388499999999999,0.07194199999999999,0,0,0,1,0,0,1,0,0,89,0,90,45,66063,1,1,0,0,0
0,3.75,3.09,0.66,178.0,19.0,0.10101,0.808081,1,0,0,1,1,0,0,0,0,89,0,90,90,66063,0,1,0,0,0
1,3.73,3.21,0.52,49.0,84.0,0.505051,0.151515,0,1,0,0,0,0,0,0,0,89,0,90,180,66063,0,0,0,0,0
1,2.81,4.92,-2.11,158.0,139.0,0.20202,0.0,0,0,1,0,1,0,1,1,0,89,0,1,98,66063,0,0,0,0,0
0,3.17,4.96,-1.79,139.0,139.0,0.0,0.0,0,1,0,0,0,0,0,0,0,89,0,16,146,66063,1,1,0,0,0
0,1.9,4.92,-3.02,139.0,139.0,0.0,0.0,1,1,0,0,0,0,0,0,0,89,0,0,180,66063,1,1,0,0,0
0,1.9,3.73,-1.83,99.0,59.0,0.0,0.40404,0,1,0,0,0,0,1,0,0,89,1,0,12,66063,1,1,0,0,0
0,1.9,2.58,-0.68,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,89,0,0,11,66063,0,0,0,0,0
0,1.9,4.28,-2.38,99.0,198.0,0.0,0.0,0,0,1,1,0,0,0,0,0,89,0,2,49,66063,1,1,0,0,0
0,2.58,4.01,-1.43,69.0,198.0,0.30303,0.0,0,0,0,0,0,1,1,1,0,89,0,47,118,66063,1,1,0,0,0
0,3.17,4.28,-1.11,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,89,0,54,6,66063,1,1,0,0,0
0,3.69,3.13,0.56,79.0,99.0,0.20202,0.0,1,0,0,1,0,0,0,1,0,89,0,90,169,66063,1,1,0,0,0
0,3.13,1.9,1.23,139.0,139.0,0.0,0.0,0,0,1,1,0,0,1,0,0,89,0,0,2,66063,1,0,0,0,0
0,3.09,3.13,-0.04,198.0,139.0,0.0,0.0,0,1,1,0,1,0,1,1,0,89,1,2,55,66063,1,1,0,0,0
0,4.92,4.88,0.04,149.0,109.0,0.118343,0.215827,0,0,1,1,0,0,1,0,0,2,1,90,15,42795,1,1,0,0,0
0,2.54,4.92,-2.38,99.0,99.0,0.0,0.0,1,1,0,0,0,0,0,1,0,34,0,1,180,71132,0,0,0,0,0
1,3.13,3.13,0.0,198.0,99.0,0.0,0.0,0,1,1,0,1,0,0,0,0,34,0,0,150,71132,1,1,0,0,0
1,1.9,3.17,-1.27,0.0,139.0,1.0,0.0,1,0,0,0,0,0,0,1,0,34,0,90,112,71132,1,1,0,0,0
0,2.54,2.54,0.0,139.0,139.0,0.0,0.0,0,0,1,1,0,0,0,0,0,34,0,0,138,71132,1,1,0,0,0
0,2.54,3.91,-1.37,198.0,198.0,0.0,0.0,1,1,0,0,1,1,1,0,0,34,0,0,78,71132,1,1,0,0,0
