diff_zip,prime_session1,prime_session2,late_session1,late_session2,couple1,couple2,weekend1,weekend2,special_request2,booking_hour_ahead1_On_Demand,booking_hour_ahead2_On_Demand,market_maturity_Mature_Market,market_maturity_Medium_Age_Market,market_maturity_New_Market,signup_to_book_interval,booking_interval,quality_score1,quality_score2,quality_score_diff,revenue1,revenue2,discount_ratio1,discount_ratio2,income_level,num_hvc
0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0.011111111,0.016666667,0.984,0.622,0.682459677,0.200577201,0.166666667,0,0,0.304129062,0.101123596
1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.911111111,0.583333333,0.634,0.634,0.5,0.142857143,0.333333333,0,0,0.159138196,0.157303371
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.044444444,0.133333333,0.738,0.856,0.440524194,0.142857143,0.166666667,0,0,0.356765651,0.337078652
0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0.022222222,0.666,0.704,0.480846774,0.285714286,0.333333333,0,0,0.238809285,0
1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0.455555556,0.516,0.984,0.264112903,0.200577201,0.166666667,0,0,0.337178784,0.06741573
0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0.122222222,0.864,0.82,0.522177419,0.142857143,0.333333333,0,0,0.563273151,0.06741573
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.233333333,1,0.664,0.976,0.342741935,0.15007215,0.244107744,0.251799,0,0.303145412,0.08988764
1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0.355555556,0.011111111,0.638,0.746,0.445564516,0,0,0,0,0.246492632,0
1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0.144444444,0.976,0.976,0.5,0.142857143,0.226952862,0,0,0.310670106,0.393258427
0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0.69,0.95,0.368951613,0.487734488,0,0,1,0.326802867,0.011235955
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.011111111,0.272222222,0.992,0.992,0.5,0.0995671,0.250841751,0.30303,0.118343,0.120621739,0.04494382
0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0.611111111,0.233333333,0.738,0.738,0.5,0.085137085,0.116161616,0.40404,0.30303,0.354571704,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.022222222,0.15,0.634,0.872,0.380040323,0.200577201,0.234006734,0,0,0.370201308,0.04494382
0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0.864,0.634,0.615927419,0.200577201,0.234006734,0,0,0.446880652,0.179775281
1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0.755555556,1,0.622,0.746,0.4375,0,0.132996633,1,0.275229,0.421917709,0.02247191
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.344444444,0.261111111,0.626,0.642,0.491935484,0.242424242,0.166666667,0.129534,0,0.432266429,0.056179775
0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0.572222222,0.81,0.992,0.408266129,0.242424242,0.116161616,0.151515,0.30303,0.376592765,0.235955056
0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0.011111111,0.005555556,1,1,0.5,0.3001443,0.35016835,0,0,0.214857189,0.02247191
0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.022222222,0.738,0.746,0.495967742,0.209235209,0.244107744,0,0,0.670726677,0.325842697
0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0.033333333,0.738,0.738,0.5,0.209235209,0.311447811,0,0,0.480102626,0.04494382
0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.333333333,0.555555556,0.626,0.738,0.443548387,0.142857143,0.234006734,0,0,0.502096488,0.011235955
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.044444444,0.194444444,0.61,0.992,0.307459677,0.142857143,0.14983165,0,0.10101,0.441622433,0.191011236
0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0.022222222,0.027777778,0.5,0.566,0.466733871,0.200577201,0.333333333,0,0,0.203774132,0
0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0.166666667,0.216666667,0.864,0.984,0.439516129,0.278499278,0.166666667,0.025253,0,0.439451151,0.011235955
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0.738,0.614,0.5625,0.256854257,0.333333333,0.10101,0,0.126822812,0
0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0.077777778,0.864,0.864,0.5,0.142857143,0.166666667,0,0,0.333634019,0.04494382
1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0.027777778,0.642,0.738,0.451612903,0.153968254,0.17962963,0,0,0.212921621,0.02247191
1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0.74,0.61,0.565524194,0.142857143,0.383838384,0,0,0.257045334,0.134831461
1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0.033333333,0.746,0.984,0.380040323,0.3001443,0.244107744,0,0,0.311109802,0.382022472
0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0.022222222,0.366666667,0.746,0.516,0.615927419,0.0995671,0.166666667,0.30303,0,0.287783253,0.033707865
0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0.255555556,0.668,0.674,0.496975806,0.285714286,0.333333333,0,0.131579,0.257045334,0.134831461
1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0.916666667,0.746,0.746,0.5,0.157287157,0.183501684,0.215827,0.215827,0.277905959,0.02247191
0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0.754,0.754,0.5,0.278499278,0.166666667,0,0,0.589954081,0.033707865
1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0.766666667,1,0.746,0.694,0.526209677,0.15007215,0.333333333,0.251799,0,0.432017116,0.280898876
1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0.742,0.626,0.558467742,0.285714286,0.166666667,0,0,0.307886876,0.303370787
1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0.861111111,0.984,0.762,0.611895161,0.200577201,0.234006734,0,0,0.1324482,0.269662921
0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0.905555556,0.746,0.976,0.384072581,0.165945166,0.166666667,0.206897,0,0.224380913,0.011235955
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.05,0.872,0.746,0.563508065,0.0995671,0.158249158,0.30303,0.050505,0.20987548,0.640449438
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.577777778,0.866,0.754,0.556451613,0.213564214,0.333333333,0.252525,0,0.303145412,0.08988764
0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0.227777778,0.754,0.618,0.568548387,0.393939394,0.234006734,0,0,0.204268224,0.02247191
0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0.622222222,1,0.976,0.746,0.615927419,0.135642136,0.505050505,0.050505,0,0.408568178,0.269662921
1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0.511111111,1,0.626,0.754,0.435483871,0.285714286,0.166666667,0,0,0.23953909,0.078651685
0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0.222222222,0.742,0.626,0.558467742,0.0995671,0.14983165,0.30303,0.10101,0.311109802,0.382022472
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0.888888889,0.626,0.626,0.5,0.200577201,0.234006734,0,0,0.379883685,0.02247191
0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0.405555556,0.738,0.988,0.373991935,0.142857143,0.333333333,0,0,0.662173004,0.101123596
0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0.122222222,0.746,0.864,0.440524194,0.200577201,0.183501684,0,0.215827,0.440765706,0.02247191
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.855555556,0.992,0.754,0.619959677,0.200577201,0.166666667,0,0.28777,0.576214717,0.123595506
0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0.183333333,0.348,0.746,0.299395161,0.243867244,0.166666667,0,0,0.223166083,0
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.022222222,0.305555556,0.984,0.984,0.5,0.350649351,0.324915825,0.10989,0,0.293136664,0.033707865
0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.872222222,0.976,0.992,0.491935484,0.142857143,0.14983165,0,0.10101,0.329123736,0.191011236
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0.984,0.474,0.757056452,0.128427128,0.244107744,0.10101,0,0.29714379,0.06741573
0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0.466666667,0.864,0.81,0.527217742,0.142857143,0.116161616,0,0.30303,0.264706016,0.078651685
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.022222222,0.2,0.38,0.492,0.443548387,0.070707071,0.116161616,0.505051,0.30303,0.172886626,0
0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.027777778,0.746,0.746,0.5,0.200577201,0.166666667,0,0,0.235205592,0.033707865
0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0.4,1,0.754,0.984,0.384072581,0.242424242,0.282828283,0.151515,0.151515,0.463498438,0.168539326
0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0.388888889,0.188888889,0.738,0.738,0.5,0.142857143,0.2003367,0,0.143885,0.612115663,0.011235955
0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0.072222222,0.984,0.742,0.621975806,0.200577201,0.234006734,0,0,0.1324482,0.269662921
1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0.133333333,0.416666667,0.5,0.57,0.464717742,0.165945166,0.552188552,0.206897,0,0.311109802,0.382022472
0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0.011111111,0.177777778,0.626,0.864,0.380040323,0.235209235,0.468013468,0.15544,0,0.685155049,0.033707865
0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0.133333333,0.482,0.992,0.242943548,0.285714286,0.244107744,0,0,0.2864415,0.06741573
1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0.618,0.984,0.315524194,0.0995671,0.244107744,0.30303,0,0.303145412,0.08988764
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.011111111,0,0.864,0.864,0.5,0.142857143,0.166666667,0,0,0.459269198,0.112359551
0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0.277777778,0.626,0.738,0.443548387,0.200577201,0.234006734,0,0,0.321499318,0.02247191
0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0.05,0.34,0.348,0.495967742,0.142857143,0.166666667,0,0,0.219149891,0.02247191
0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0.088888889,0.626,0.698,0.463709677,0.113997114,0.35016835,0.20202,0,0.261954516,0.078651685
0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0.361111111,0.802,0.992,0.404233871,0.285714286,0.166666667,0,0,0.20987548,0.640449438
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.072222222,0.984,0.984,0.5,0.157287157,0.183501684,0,0,0.413803732,0.02247191
1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0.188888889,0.238888889,0.372,0.924,0.221774194,0.200577201,0.35016835,0,0,0.416831742,0.033707865
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.383333333,0.992,0.992,0.5,0.142857143,0.166666667,0,0,0.250332038,0.123595506
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.488888889,0.288888889,0.746,0.746,0.5,0.113997114,0.166666667,0.431655,0,0.331925098,0.02247191
1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0.288888889,0.872,0.626,0.623991935,0.0995671,0.282828283,0.30303,0.151515,0.118314469,0.04494382
0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.522222222,0.274,0.746,0.262096774,0.142857143,0.065656566,0,0.606061,0.132434601,0.06741573
0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0.066666667,0.634,0.992,0.319556452,0.142857143,0.166666667,0,0,0.415780098,0.04494382
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.344444444,0.868,0.746,0.561491935,0.157287157,0.234006734,0.215827,0,0.158458254,0.179775281
0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0.488888889,0.355555556,0.746,0.746,0.5,0.200577201,0.234006734,0,0,0.553871817,0.08988764
0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0.856,0.872,0.491935484,0.142857143,0.166666667,0,0,0.61003504,0.202247191
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0.011111111,0.15,0.984,0.924,0.530241935,0.142857143,0.166666667,0,0,0.311785211,0.011235955
0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0.666666667,0.78,0.992,0.393145161,0.285714286,0.333333333,0,0,0.576214717,0.123595506
1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0.044444444,0.05,0.864,0.984,0.439516129,0,0,0,0,0.217839869,0.213483146
0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0.633333333,0.15,0.73,0.73,0.5,0.0995671,0.234006734,0.30303,0,0.28813229,1
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.033333333,0.754,0.848,0.452620968,0.200577201,0.225589226,0,0.035971,0.632758707,0.02247191
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0.746,0.626,0.560483871,0.142857143,0.166666667,0,0,0.454763448,0.04494382
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.011111111,0.872,0.642,0.615927419,0.209235209,0.244107744,0,0,0.368800627,0.078651685
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.984,0.976,0.504032258,0.142857143,0.226952862,0,0,0.639907165,0.91011236
0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.005555556,0.634,0.746,0.443548387,0.266955267,0.166666667,0,0,0.165919486,0.123595506
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.155555556,0.634,0.372,0.632056452,0.142857143,0.166666667,0,0,0.21253632,0.04494382
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.844444444,0.754,0.746,0.504032258,0.0995671,0.090909091,0.30303,0.454545,0.392109045,0.011235955
0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0.055555556,0.15,0.594,0.856,0.367943548,0,0,0,0,0.296749423,0.134831461
0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.055555556,0.738,0.594,0.572580645,0.200577201,0.158249158,0,0.050505,0.260880208,0.02247191
0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0.138888889,0.688,0.992,0.346774194,0.285714286,0.217171717,0,0.071942,0.261202047,0
0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0.311111111,0,0.798,0.466,0.66733871,0.285714286,0.166666667,0,0,0.252689171,0.011235955
1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0.005555556,0.626,0.38,0.623991935,0.142857143,0.166666667,0,0,0.184549901,0.011235955
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.011111111,0.027777778,0.872,0.634,0.619959677,0.142857143,0.116161616,0,0.30303,0.31332188,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.016666667,0.774,0.806,0.483870968,0.142857143,0.14983165,0,0.359712,0.321376928,0.08988764
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.261111111,0.618,0.61,0.504032258,0.0995671,0.14983165,0.30303,0.10101,0.373075197,0.191011236
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.5,0.984,0.984,0.5,0.070707071,0.132996633,0.505051,0.431655,0.325687761,0.04494382
0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0.622222222,0.394444444,0.738,0.492,0.623991935,0.401154401,0.234006734,0,0,0.267656965,0.02247191
0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.011111111,0.294444444,0.69,0.5,0.595766129,0.329004329,0.183501684,0,0,0.324432135,0
0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0.077777778,0.011111111,0.984,0.806,0.589717742,0.186984127,0.226952862,0.037153,0,0.453408097,0.078651685
0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.022222222,0.011111111,0.746,0.806,0.469758065,0.200577201,0.234006734,0,0,0.242884405,0
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0.066666667,0.992,0.738,0.628024194,0.200577201,0.234006734,0,0,0.329123736,0.191011236
0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0.618,0.868,0.373991935,0.209235209,0.505050505,0,0,0.20987548,0.640449438
0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0.138888889,0.856,0.992,0.431451613,0.142857143,0.311447811,0,0,0.282098936,0.191011236
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.466666667,0.626,0.626,0.5,0.200577201,0.244107744,0,0,0.370767927,0.146067416
1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0.238888889,0.622,0.634,0.493951613,0.285714286,0.453888889,0,0,0.130693949,0.011235955
1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.966666667,0.642,0.992,0.32358871,0.200577201,0.234006734,0,0,0.449990254,0.011235955
0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0.355555556,0.868,0.746,0.561491935,0.53984127,0.314915825,0,0,0.396632926,0.213483146
0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0.811111111,0.738,0.864,0.436491935,0.243867244,0.234006734,0,0,0.419338462,0.06741573
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677777778,0.15,0.992,0.992,0.5,0.142857143,0.14983165,0,0.10101,0.373075197,0.191011236
0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0.011111111,0.122222222,0.992,0.984,0.504032258,0.142857143,0.234006734,0,0,0.432148572,0.08988764
0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0.083333333,0.558,0.626,0.465725806,0.401154401,0.234006734,0,0,0.451232282,0.04494382
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055555556,0.088888889,0.746,0.516,0.615927419,0.200577201,0.234006734,0,0,0.325787486,0.011235955
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.011111111,1,0.992,0.872,0.560483871,0.142857143,0.244107744,0,0,0.325075814,0.213483146
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.277777778,0,0.618,0.618,0.5,0.142857143,0.166666667,0,0,0.26798787,0.101123596
0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0.022222222,0.566666667,0.992,0.872,0.560483871,0,0.227272727,1,0.068966,0.304691148,0
0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0.618,0.682,0.467741935,0.0995671,0.116161616,0.30303,0.30303,0.446880652,0.179775281
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0.111111111,0.976,0.618,0.680443548,0.142857143,0.234006734,0,0,0.376810346,0.101123596
0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.777777778,0.95,0.614,0.746,0.433467742,0.142857143,0.166666667,0,0,0.26626535,0.011235955
1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0.005555556,0.458,0.626,0.415322581,0.200577201,0.234006734,0,0,0.189540676,0.02247191
1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.856,0.992,0.431451613,0.142857143,0.166666667,0,0,0.100917015,0.224719101
0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0.642,0.642,0.5,0.142857143,0.116161616,0,0.30303,0.286291913,0.02247191
0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.011111111,0.634,0.634,0.5,0.200577201,0.234006734,0,0.177515,0.177324382,0
0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.016666667,0.976,0.992,0.491935484,0.142857143,0.166666667,0,0,0.1994497,0.101123596
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.033333333,0.984,0.976,0.504032258,0.243867244,0.259259259,0.150754,0.031447,0.329490905,0
0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0.033333333,0.618,0.618,0.5,0.152857143,0.178333333,0,0,0.326780202,0
0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.211111111,0.083333333,0.598,0.61,0.493951613,0.285714286,0.166666667,0,0,0.420199722,0.101123596
0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.444444444,0.211111111,0.864,0.602,0.632056452,0.142857143,0.166666667,0,0,0.113323693,0.08988764
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0.25,0.618,0.602,0.508064516,0.142857143,0.116161616,0,0.30303,0.354517309,0.191011236
1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.722222222,0.73,0.992,0.367943548,0.142857143,0.116161616,0,0.30303,0.219820767,0
0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0.2,0.066666667,0.984,0.872,0.556451613,0.194531025,0.226952862,0,0,0.128486403,0.02247191
0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0.25,0.634,0.516,0.559475806,0.194531025,0.348585859,0,0,0.183153753,0.033707865
0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0.005555556,0.516,0.856,0.328629032,0.243867244,0.166666667,0,0,0.564066417,0.247191011
0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.172222222,0.5,0.554,0.472782258,0.142857143,0.284511785,0,0,0.240649662,0
1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.033333333,1,0.618,0.754,0.431451613,0.200577201,0.234006734,0,0,0.231792282,0.04494382
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0.244444444,0.027777778,0.626,0.626,0.5,0.113997114,0.234006734,0.20202,0,0.343357192,0
1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.233333333,0.677777778,0.746,0.984,0.380040323,0.142857143,0.234006734,0,0,0.432017116,0.280898876
1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0.1,0.618,0.63,0.493951613,0.200577201,0.234006734,0,0,0.159138196,0.157303371
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.555555556,0.05,0.746,0.864,0.440524194,0.243867244,0.284511785,0,0,0.171989103,0.224719101
0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0.066666667,0,0.992,0.626,0.684475806,0.113997114,0.234006734,0.431655,0,0.61003504,0.202247191
0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0.005555556,0.976,0.508,0.735887097,0.209235209,0.166666667,0,0,0.432017116,0.280898876
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.011111111,0.05,0.976,0.63,0.674395161,0.142857143,0.244107744,0,0,0.28813229,1
1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0.626,0.742,0.441532258,0.113997114,0.35016835,0.20202,0,0.20987548,0.640449438
0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0.422222222,0.864,0.634,0.615927419,0.200577201,0.166666667,0,0,0.415780098,0.04494382
0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0.627777778,0.746,0.508,0.619959677,0.027417027,0.166666667,0.808081,0,0.497871781,0.168539326
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.055555556,0.038888889,0.634,0.634,0.5,0.142857143,0.234006734,0,0,0.408568178,0.269662921
1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0.746,0.626,0.560483871,0.142857143,0.217171717,0,0.071942,0.54329645,0.078651685
0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0.716666667,0.574,0.738,0.41733871,0.242424242,0.324915825,0.151515,0,0.255735312,0.06741573
0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0.1,0.928,0.864,0.532258065,0,0,0,0,0.28813229,1
1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0.033333333,0.35,0.622,0.86,0.380040323,0.242424242,0.062289562,0.151515,0.626263,0.269615198,0.112359551
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.294444444,0.424,0.396,0.514112903,0.200577201,0.208754209,0,0.107914,0.284913897,0.382022472
0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0.634,0.984,0.32358871,0.142857143,0.333333333,0,0,0.576214717,0.123595506
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.077777778,0,0.992,0.992,0.5,0.229437229,0.267676768,0,0,0.25161033,0.08988764
0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.027777778,0.872,0.712,0.580645161,0.142857143,0.333333333,0,0,0.284705381,0
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0.57,0.864,0.351814516,0,0,0,0,0.413228048,0.078651685
0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0.033333333,0.05,0.668,0.94,0.362903226,0,0,0,0,0.311109802,0.382022472
0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0.066666667,0.992,0.992,0.5,0.142857143,0.166666667,0,0,0.311109802,0.382022472
0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0.788888889,0.305555556,0.81,0.802,0.504032258,0.24963925,0.367003367,0.206422,0,0.310434392,0.011235955
0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0.211111111,0.161111111,0.984,0.686,0.650201613,0.0995671,0.116161616,0.30303,0.30303,0.484653705,0.033707865
0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.044444444,1,0.626,0.992,0.315524194,0.243867244,0.234006734,0,0,0.258287362,0.191011236
0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0.888888889,0.011111111,0.746,0.746,0.5,0,0.166666667,1,0,0.304627686,0.08988764
0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0.116666667,0.738,0.984,0.376008065,0.243867244,0.468013468,0,0,0.356765651,0.337078652
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.022222222,0.372222222,0.5,0.388,0.556451613,0,0.057239057,1,0.755396,0.176848423,0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.288888889,0.992,0.38,0.808467742,0.142857143,0.166666667,0,0,0.20987548,0.640449438
0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0.066666667,0.022222222,0.872,0.984,0.443548387,0.548340548,0.35016835,0,0,0.1324482,0.269662921
0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0.161111111,0.626,0.992,0.315524194,0.142857143,0.107744108,0,0.353535,0.307973002,0
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0.022222222,0.583333333,0.864,0.634,0.615927419,0.157287157,0.183501684,0.215827,0.215827,0.175737851,0
0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0.116666667,0.864,0.992,0.435483871,0.157287157,0.234006734,0.215827,0,0.28813229,1
0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0.9,0.061111111,0.61,0.984,0.311491935,0.194531025,0.226952862,0,0,0.479526942,0.134831461
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.011111111,1,0.992,0.738,0.628024194,0.200577201,0,0,0,0.300566165,0.224719101
1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0.512,0.634,0.438508065,0.142857143,0.166666667,0,0,0.463512037,0.202247191
0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0.111111111,0.642,0.634,0.504032258,0.209235209,0.244107744,0,0,0.295738576,0.02247191
