user_id,interval_between_bookings,not_book_interval,rank
314818,NULL,311,C
314827,7,7,B
314885,29,29,C
314888,NULL,86,C
314891,NULL,316,C
314892,0,0,B
314898,NULL,27,C
314912,208,208,C
314950,NULL,63,C
314981,NULL,291,C
315010,NULL,39,B
315012,24,24,B
315016,NULL,191,C
315025,NULL,159,C
315038,NULL,318,C
315063,14,14,C
315071,NULL,116,C
315072,3,3,AA
315075,21,21,AA
315081,NULL,248,C
315086,64,64,B
315143,NULL,344,C
315161,169,169,C
315170,NULL,8,C
315179,10,10,A
315194,16,16,B
315197,NULL,87,C
315217,NULL,199,C
315219,52,52,C
315231,NULL,296,C
315249,NULL,82,C
315250,NULL,7,C
315257,NULL,314,C
315263,NULL,345,C
315266,1,1,C
315270,NULL,197,C
315276,9,9,B
315297,NULL,9,C
315305,11,11,A
315308,14,14,B
315310,NULL,323,C
315329,NULL,336,C
315344,NULL,276,C
315345,NULL,330,C
315351,51,51,A
315381,22,22,B
315399,103,103,B
315435,28,28,C
315441,NULL,128,B
315444,NULL,44,B
315457,84,84,C
315479,NULL,302,C
315485,NULL,341,C
315504,NULL,13,B
315535,2,2,B
315545,1,1,AA
315554,6,6,AA
315582,58,58,B
315602,6,6,B
315614,NULL,205,C
315615,24,24,B
315619,59,59,B
315620,26,26,A
315622,10,10,B
315626,NULL,38,C
315634,NULL,300,C
315635,54,54,B
315642,99,99,B
315646,48,48,B
315674,30,30,B
315690,25,25,B
315698,102,102,B
315704,NULL,176,C
315713,1,1,A
315729,16,16,B
315731,NULL,45,C
315733,2,2,B
315741,156,156,C
315766,103,103,C
315785,43,43,B
315790,236,236,C
315811,242,242,C
315818,NULL,198,C
315831,84,84,B
315847,NULL,159,C
315866,78,78,B
315868,57,57,B
315900,3,3,B
315904,NULL,345,C
315921,49,49,A
315934,NULL,343,C
315938,7,7,A
315944,NULL,275,C
315950,NULL,329,C
315970,40,40,C
315997,9,9,B
316001,10,10,A
316031,194,194,C
316055,NULL,252,C
316059,NULL,267,C
316078,NULL,303,C
316121,NULL,155,C
316142,NULL,312,C
316145,NULL,4,C
316157,141,141,B
316162,70,70,B
316187,NULL,9,B
316253,102,102,C
316274,1,1,A
316386,54,54,B
316392,19,19,C
316464,34,34,B
316499,NULL,202,C
316509,215,215,C
316514,105,105,B
316563,15,15,A
316589,NULL,233,C
316596,NULL,94,C
316620,NULL,340,C
316637,21,21,B
316715,51,51,B
316719,NULL,283,C
316723,0,0,B
316725,NULL,75,C
316742,NULL,333,C
316776,21,21,C
316782,NULL,222,C
316791,41,41,B
316804,1,1,B
316818,123,123,C
316826,NULL,52,C
316832,155,155,B
316843,NULL,330,C
316851,152,152,B
316855,NULL,17,B
316861,6,6,B
316866,125,125,C
316902,NULL,345,C
316923,223,223,C
316936,42,42,C
316947,130,130,B
316962,NULL,328,C
316975,76,76,B
317016,61,61,B
317022,132,132,B
317043,119,119,A
317056,74,74,B
317068,28,28,B
317079,56,56,B
317101,278,278,B
317118,NULL,106,C
317141,NULL,43,B
317178,6,6,C
317207,103,103,B
317216,8,8,B
317227,17,17,A
317236,33,33,B
317239,192,192,A
317245,NULL,301,C
317267,60,60,A
317269,27,27,B
317294,228,228,B
317304,16,16,C
317308,NULL,295,C
317311,70,70,C
317316,NULL,255,C
317367,NULL,344,C
317374,19,19,C
317375,NULL,52,C
317378,NULL,268,C
317403,13,13,A
317437,160,160,C
317493,153,153,C
317496,11,11,AA
317517,NULL,283,C
317524,NULL,172,C
317544,109,109,C
317550,56,56,B
317552,7,7,A
317573,NULL,243,C
317583,166,166,C
317594,1,1,C
317601,NULL,275,C
317618,NULL,34,C
317668,166,166,B
317675,44,44,C
317702,55,55,C
317714,63,63,C
317740,NULL,204,C
317746,NULL,50,B
317752,NULL,331,C
317803,NULL,170,C
317808,55,55,B
317821,7,7,B
317878,118,118,C
317892,42,42,B
317900,62,62,C
317915,NULL,190,C
317930,17,17,B
317953,78,78,B
317982,282,282,C
318054,NULL,151,C
318065,NULL,33,C
318078,54,54,C
318118,121,121,B
318158,27,27,A
318161,NULL,127,C
318212,NULL,334,C
318245,NULL,86,C
318257,107,107,B
318310,NULL,228,C
318334,NULL,206,C
318367,NULL,202,C
318443,2,2,B
318450,251,251,B
318490,18,18,B
318526,95,95,C
318533,NULL,199,C
318556,98,98,C
318577,NULL,8,B
318598,NULL,105,B
318612,NULL,45,C
318649,NULL,140,C
318659,NULL,6,B
318669,NULL,106,C
318689,NULL,330,C
318693,NULL,270,C
318709,64,64,C
318715,NULL,287,C
318724,91,91,B
318728,13,13,B
318758,NULL,317,C
318761,14,14,B
318768,NULL,341,C
318827,NULL,331,C
318836,35,35,B
318841,22,22,C
318895,NULL,79,B
318916,NULL,177,C
318924,76,76,B
318935,NULL,208,C
318953,NULL,197,C
318960,NULL,52,B
318964,5,5,B
318981,NULL,326,C
318986,NULL,66,B
318990,NULL,236,C
319001,41,41,A
319003,NULL,337,C
319006,0,0,A
319036,174,174,B
319079,28,28,B
319082,0,0,AA
319088,NULL,54,C
319094,NULL,311,C
319109,NULL,331,C
319118,NULL,221,C
319126,NULL,131,C
319132,NULL,1,C
319173,6,6,A
319177,NULL,276,C
319179,NULL,39,C
319188,130,130,B
319195,87,87,B
319225,10,10,B
319251,NULL,51,C
319271,16,16,C
319272,1,1,B
319282,NULL,237,C
319284,99,99,B
319312,112,112,C
319334,24,24,B
319336,0,0,B
319357,NULL,299,C
319360,7,7,A
319393,NULL,316,C
319405,8,8,AA
319412,NULL,112,C
319413,NULL,135,B
319414,57,57,C
319415,77,77,B
319417,44,44,C
319423,52,52,B
319443,NULL,301,C
319473,8,8,B
319506,8,8,B
319550,49,49,B
319624,NULL,335,C
319638,3,3,B
319715,1,1,B
319743,1,1,B
319811,NULL,343,C
319833,NULL,185,C
319838,130,130,B
319843,105,105,C
319861,103,103,B
319863,0,0,B
319897,56,56,B
319921,NULL,302,C
319939,38,38,B
319961,33,33,C
320006,30,30,B
320028,13,13,AA
320029,NULL,80,C
320101,6,6,A
320134,5,5,C
320171,NULL,213,C
320177,NULL,250,C
320184,202,202,C
320204,8,8,B
320207,NULL,296,C
320235,NULL,175,C
320245,NULL,198,C
320288,NULL,133,C
320309,NULL,268,C
320332,27,27,C
320346,48,48,C
320348,NULL,338,C
320366,8,8,AAA
320369,NULL,185,C
320382,NULL,338,C
320408,37,37,B
320414,NULL,234,C
320451,NULL,327,C
320453,187,187,C
320486,NULL,149,C
320522,NULL,312,C
320524,26,26,B
320563,79,79,C
320578,24,24,B
320583,NULL,195,C
320603,NULL,104,B
320614,76,76,C
320656,NULL,234,C
320669,NULL,341,C
320676,15,15,A
320696,NULL,298,C
320707,NULL,157,C
320733,19,19,B
320753,183,183,B
320791,4,4,C
320844,2,2,C
320865,NULL,25,C
320878,47,47,C
320925,273,273,B
320933,5,5,B
320981,20,20,B
320991,47,47,B
321032,NULL,148,C
321052,NULL,339,C
321066,8,8,B
321074,48,48,B
321095,213,213,C
321133,47,47,C
321145,80,80,B
321150,0,0,C
321184,7,7,B
321221,NULL,251,C
321224,NULL,219,C
321231,26,26,B
321237,102,102,C
321252,NULL,279,C
321278,17,17,C
321286,NULL,224,C
321288,7,7,B
321305,3,3,C
321317,NULL,73,C
321319,179,179,B
321323,NULL,309,C
321334,NULL,337,C
321347,NULL,320,C
321381,NULL,70,C
321397,40,40,B
321399,0,0,C
321405,NULL,141,C
321441,0,0,B
321442,56,56,B
321472,6,6,B
321476,18,18,B
321489,NULL,337,C
321493,187,187,C
321508,NULL,189,C
321516,0,0,C
321530,NULL,293,C
321533,22,22,AA
321571,NULL,195,C
321583,7,7,B
321599,112,112,B
321618,NULL,246,C
321645,6,6,AA
321755,NULL,242,C
321763,NULL,85,C
321771,NULL,298,C
321784,153,153,C
321795,142,142,B
321797,228,228,B
321813,11,11,B
321850,NULL,327,C
321894,NULL,326,C
321899,NULL,324,C
321924,NULL,325,C
321932,NULL,329,C
321972,NULL,318,C
322011,124,124,C
322086,47,47,B
322100,8,8,A
322108,NULL,16,C
322154,NULL,171,C
322166,NULL,112,C
322172,NULL,95,C
322177,35,35,C
322181,NULL,310,C
322182,NULL,339,C
322201,NULL,129,C
322204,NULL,254,C
322206,94,94,B
322207,91,91,C
322235,5,5,A
322248,NULL,337,C
322262,NULL,181,C
322276,NULL,317,C
322307,0,0,B
322326,5,5,B
322328,NULL,239,C
322336,NULL,310,C
322352,66,66,B
322358,89,89,B
322376,NULL,45,C
322408,5,5,B
322449,7,7,A
322452,NULL,324,C
322489,NULL,36,B
322501,NULL,311,C
322503,21,21,B
322507,NULL,65,C
322528,28,28,B
322531,22,22,B
322568,97,97,C
322597,NULL,309,C
322604,25,25,A
322649,NULL,296,C
322658,14,14,A
322661,NULL,244,C
322677,8,8,B
322678,NULL,50,C
322684,NULL,170,C
322689,NULL,340,C
322693,NULL,124,C
322723,NULL,304,C
322741,NULL,15,C
322750,0,0,AA
322752,28,28,A
322762,NULL,105,B
322813,112,112,C
322828,12,12,A
322839,NULL,145,C
322849,64,64,B
322922,NULL,181,C
322932,NULL,271,C
322960,27,27,C
322985,28,28,A
322991,9,9,AA
322992,0,0,C
323009,NULL,56,C
323035,6,6,B
323060,3,3,B
323105,121,121,B
323109,NULL,297,C
323119,NULL,52,B
323147,NULL,282,C
323174,41,41,B
323263,0,0,B
323271,212,212,C
323365,20,20,A
323375,14,14,C
323418,118,118,B
323426,NULL,137,C
323448,NULL,336,C
323466,21,21,B
323476,171,171,B
323479,100,100,B
323488,NULL,339,C
323489,103,103,C
323501,NULL,277,C
323535,NULL,92,C
323550,7,7,A
323554,4,4,C
323562,NULL,284,C
323584,NULL,339,C
323631,NULL,298,C
323636,6,6,A
323662,123,123,B
323663,14,14,A
323664,NULL,7,C
323684,NULL,333,C
323686,98,98,C
323689,NULL,288,C
323696,10,10,B
323697,9,9,B
323724,7,7,AA
323747,2,2,B
323761,NULL,111,C
323762,3,3,C
323765,NULL,199,C
323771,NULL,184,C
323784,NULL,332,C
323789,NULL,310,C
323793,112,112,B
323795,5,5,B
323854,76,76,B
323870,58,58,C
323893,3,3,B
323913,32,32,C
323915,NULL,185,C
323916,33,33,C
323921,17,17,B
323936,NULL,184,C
323939,62,62,A
323956,NULL,241,C
323970,NULL,144,C
323972,NULL,314,C
323985,NULL,336,C
324002,NULL,217,C
324029,28,28,AA
324038,57,57,C
324053,14,14,B
324063,NULL,338,C
324070,NULL,28,C
324073,NULL,79,C
324107,166,166,C
324119,48,48,B
324139,84,84,B
324142,70,70,C
324153,NULL,108,C
324158,42,42,C
324162,22,22,B
324178,14,14,AA
324205,19,19,B
324227,0,0,AA
324247,202,202,C
324263,NULL,191,C
324275,128,128,C
324319,9,9,C
324334,NULL,217,C
324365,58,58,B
324373,NULL,186,C
324397,35,35,B
324412,NULL,269,C
324419,NULL,8,B
324589,17,17,C
324637,NULL,217,C
324679,57,57,B
324689,19,19,B
324701,8,8,B
324748,48,48,B
324769,12,12,B
324773,299,299,C
324776,NULL,291,C
324804,47,47,A
324828,NULL,21,C
324830,13,13,B
324849,NULL,280,C
324879,0,0,B
324947,14,14,C
324967,30,30,B
325004,91,91,C
325010,NULL,196,C
325091,56,56,C
325100,21,21,A
325103,0,0,C
325108,39,39,B
325111,NULL,150,C
325118,65,65,B
325119,3,3,A
325125,7,7,C
325140,28,28,C
325180,12,12,B
325192,NULL,291,C
325198,4,4,B
325205,NULL,247,C
325214,23,23,B
325215,4,4,B
325221,28,28,B
325226,NULL,140,C
325227,307,307,C
325231,6,6,AA
325255,29,29,B
325268,NULL,44,C
325272,NULL,45,B
325304,284,284,B
325307,7,7,AA
325308,3,3,C
325337,5,5,A
325351,11,11,C
325396,NULL,335,C
325402,20,20,A
325426,NULL,303,C
325474,NULL,338,C
325495,NULL,254,C
325502,25,25,B
325563,NULL,294,C
325565,NULL,330,C
325578,NULL,335,C
325625,59,59,C
325631,NULL,311,C
325641,NULL,126,C
325647,NULL,336,C
325680,NULL,323,C
325688,146,146,C
325689,7,7,A
325717,NULL,305,C
325741,14,14,C
325746,NULL,51,C
325765,14,14,A
325778,NULL,218,C
325808,45,45,A
325883,NULL,312,C
325895,8,8,C
325906,7,7,A
325922,65,65,C
325923,29,29,B
325940,NULL,4,C
325945,NULL,322,C
325949,NULL,296,C
325971,NULL,239,C
325990,NULL,338,C
325997,NULL,187,C
326007,216,216,C
326012,28,28,B
326040,NULL,51,C
326046,NULL,337,C
326090,72,72,B
326102,50,50,B
326139,11,11,A
326149,57,57,B
326151,71,71,C
326152,5,5,B
326175,7,7,B
326201,NULL,318,C
326231,NULL,338,C
326250,NULL,301,C
326287,73,73,C
326288,NULL,219,C
326346,NULL,233,C
326379,NULL,239,C
326444,27,27,B
326492,NULL,324,C
326524,8,8,B
326540,17,17,B
326549,NULL,239,C
326560,NULL,96,C
326588,NULL,208,C
326701,132,132,B
326709,40,40,B
326712,NULL,286,C
326733,11,11,C
326802,39,39,C
326869,NULL,283,C
326883,NULL,322,C
327007,6,6,AA
327022,126,126,A
327075,NULL,94,C
327080,56,56,B
327142,NULL,240,C
327162,91,91,B
327167,205,205,B
327214,4,4,B
327230,NULL,9,B
327231,61,61,C
327269,1,1,B
327284,0,0,C
327293,7,7,B
327311,9,9,B
327335,NULL,45,C
327345,NULL,143,C
327350,23,23,B
327361,7,7,C
327383,22,22,B
327435,122,122,C
327440,NULL,136,C
327445,NULL,246,C
327486,NULL,303,C
327497,5,5,B
327529,NULL,52,C
327544,18,18,B
327574,7,7,C
327576,NULL,128,C
327582,33,33,B
327600,9,9,B
327618,NULL,8,C
327638,NULL,328,C
327659,NULL,51,C
327673,12,12,B
327678,NULL,135,C
327688,NULL,251,C
327694,85,85,A
327703,NULL,310,C
327722,29,29,B
327758,77,77,B
327764,6,6,A
327810,5,5,B
327827,NULL,337,C
327830,96,96,C
327863,NULL,319,C
327870,14,14,B
327930,13,13,B
327935,4,4,B
327981,22,22,C
327999,14,14,B
328028,NULL,271,C
328038,118,118,B
328073,NULL,229,C
328086,121,121,B
328124,NULL,193,C
328131,7,7,B
328157,28,28,B
328201,NULL,50,C
328257,NULL,65,C
328275,3,3,B
328276,13,13,C
328283,29,29,B
328293,1,1,AA
328315,30,30,B
328316,0,0,A
328335,1,1,A
328345,NULL,86,C
328389,NULL,233,C
328395,70,70,C
328418,NULL,39,C
328440,NULL,231,C
328458,96,96,B
328463,0,0,B
328485,3,3,B
328488,NULL,151,C
328525,NULL,333,C
328560,NULL,11,C
328573,NULL,34,B
328588,NULL,209,C
328596,14,14,B
328604,46,46,B
328611,NULL,231,C
328643,NULL,215,C
328664,NULL,274,C
328667,116,116,C
328668,6,6,B
328691,NULL,337,C
328735,NULL,77,C
328816,22,22,B
328834,NULL,192,C
328873,85,85,B
328878,NULL,47,C
328886,104,104,C
328898,85,85,A
328936,19,19,B
328946,13,13,B
328959,34,34,B
328980,6,6,B
328987,NULL,270,C
329003,75,75,C
329004,64,64,B
329030,4,4,B
329084,NULL,209,C
329105,NULL,130,B
329108,3,3,A
329111,19,19,B
329136,11,11,C
329175,18,18,C
329176,0,0,C
329187,NULL,223,C
329322,1,1,B
329356,0,0,B
329364,NULL,324,C
329370,34,34,B
329410,NULL,228,C
329485,NULL,160,B
329488,NULL,303,C
329489,3,3,A
329535,61,61,B
329555,NULL,80,C
329619,20,20,B
329635,14,14,C
329637,73,73,B
329639,103,103,B
329671,NULL,276,C
329680,28,28,B
329705,29,29,B
329706,NULL,129,C
329750,235,235,C
329761,91,91,B
329791,37,37,B
329807,53,53,B
329848,NULL,283,C
329901,16,16,C
329906,NULL,10,C
329912,26,26,A
329932,NULL,240,C
329965,NULL,171,C
329990,NULL,136,C
329993,NULL,82,B
330015,0,0,B
330050,NULL,268,C
330059,NULL,179,C
330066,21,21,B
330085,147,147,C
330104,13,13,B
330112,NULL,276,C
330129,16,16,B
330140,45,45,B
330155,13,13,B
330178,NULL,224,C
330206,NULL,261,C
330229,NULL,113,B
330237,NULL,328,C
330238,NULL,71,C
330244,NULL,197,C
330247,66,66,B
330257,5,5,AA
330260,NULL,233,C
330275,0,0,A
330288,NULL,34,C
330307,80,80,B
330335,NULL,86,C
330345,14,14,B
330366,152,152,C
330397,2,2,B
330411,NULL,13,C
330416,29,29,C
330455,NULL,117,B
330503,NULL,29,B
330541,50,50,B
330543,56,56,C
330590,NULL,7,B
330601,53,53,B
330604,8,8,B
330626,120,120,C
330661,114,114,B
330672,NULL,10,C
330676,2,2,A
330685,NULL,144,C
330723,68,68,B
330725,NULL,264,C
330766,NULL,265,C
330772,NULL,289,C
330778,NULL,100,C
330780,NULL,71,B
330801,24,24,C
330812,10,10,AA
330828,59,59,C
330838,NULL,297,C
330872,281,281,C
330908,8,8,B
330916,1,1,AAA
330929,56,56,B
330930,7,7,C
330934,57,57,B
330954,NULL,45,C
331000,NULL,224,C
331011,22,22,B
331013,27,27,B
331059,NULL,143,C
331082,2,2,B
331107,41,41,B
331110,20,20,B
331162,75,75,B
331189,48,48,B
331236,4,4,B
331253,NULL,305,C
331315,NULL,284,C
331321,55,55,A
331326,NULL,322,C
331344,204,204,C
331348,NULL,302,C
331380,28,28,C
331407,NULL,163,C
331410,46,46,B
331437,NULL,98,B
331443,NULL,217,C
331451,NULL,321,C
331508,7,7,C
331541,NULL,289,C
331544,NULL,313,C
331547,NULL,320,C
331579,3,3,C
331587,NULL,161,C
331591,85,85,B
331592,28,28,B
331609,22,22,B
331614,NULL,315,C
331619,76,76,B
331625,NULL,260,C
331633,11,11,A
331641,23,23,B
331671,31,31,B
331689,NULL,299,C
331699,53,53,B
331717,9,9,B
331722,80,80,B
331742,NULL,161,B
331762,1,1,C
331917,79,79,B
331968,NULL,51,B
332029,43,43,B
332066,28,28,AA
332120,99,99,B
332134,NULL,181,C
332188,NULL,292,C
332192,NULL,330,C
332227,70,70,C
332323,19,19,C
332357,NULL,336,C
332361,0,0,C
332462,NULL,122,C
332469,NULL,302,C
332503,NULL,320,C
332533,NULL,295,C
332584,7,7,B
332612,NULL,203,C
332625,7,7,B
332672,34,34,B
332725,71,71,C
332739,NULL,231,C
332801,0,0,A
332812,NULL,272,C
332827,0,0,B
332828,5,5,B
332878,NULL,178,C
332883,NULL,248,C
332898,NULL,230,C
332912,NULL,95,C
332927,NULL,150,C
332932,14,14,A
332938,55,55,B
332945,170,170,C
332954,NULL,317,C
332985,NULL,326,C
333002,NULL,252,C
333029,NULL,329,C
333072,103,103,C
333084,15,15,B
333128,143,143,A
333131,NULL,305,C
333153,33,33,B
333157,75,75,B
333196,21,21,B
333222,0,0,C
333234,7,7,B
333251,NULL,88,C
333280,38,38,B
333308,15,15,A
333356,NULL,275,C
333370,NULL,40,C
333386,6,6,A
333388,24,24,B
333471,165,165,C
333486,30,30,B
333492,52,52,B
333504,7,7,B
333544,NULL,305,C
333552,NULL,328,C
333584,16,16,B
333639,30,30,B
333656,1,1,A
333746,NULL,132,C
333784,NULL,83,C
333803,NULL,201,C
333815,11,11,B
333816,NULL,283,C
333863,23,23,B
333866,205,205,C
333877,6,6,B
333882,NULL,193,C
333898,NULL,333,C
333919,NULL,63,B
333936,NULL,330,C
333941,3,3,C
333945,63,63,C
333971,56,56,C
333975,2,2,AA
334007,NULL,287,C
334016,125,125,C
334021,NULL,329,C
334025,215,215,C
334043,79,79,B
334086,NULL,313,C
334184,21,21,C
334236,2,2,AA
334259,10,10,AA
334263,11,11,AA
334270,NULL,235,C
334274,83,83,B
334276,NULL,325,C
334279,NULL,328,C
334289,19,19,B
334336,NULL,283,C
334403,7,7,B
334406,51,51,B
334430,15,15,A
334445,0,0,B
334453,17,17,C
334460,NULL,53,C
334472,27,27,B
334498,NULL,223,C
334499,NULL,198,C
334522,NULL,279,C
334533,NULL,324,C
334543,NULL,80,C
334569,6,6,C
334574,NULL,277,C
334577,14,14,B
334582,NULL,204,C
334599,92,92,C
334610,NULL,292,C
334626,30,30,B
334654,NULL,333,C
334685,44,44,A
334698,NULL,206,C
334704,27,27,C
334720,NULL,63,C
334744,NULL,98,C
334749,70,70,B
334769,9,9,AA
334820,2,2,A
334837,NULL,305,C
334845,NULL,333,C
334882,21,21,B
334900,NULL,179,C
334920,NULL,5,C
334945,13,13,A
334966,25,25,AA
334993,3,3,A
334995,0,0,B
335083,NULL,282,C
335121,NULL,289,C
335127,32,32,C
335150,3,3,B
335156,NULL,257,C
335168,NULL,200,C
335186,NULL,88,C
335197,NULL,186,C
335213,24,24,AA
335216,NULL,58,C
335220,13,13,B
335237,39,39,B
335244,NULL,259,C
335327,14,14,B
335329,55,55,A
335334,NULL,215,C
335339,NULL,276,C
335353,NULL,262,C
335412,NULL,25,C
335419,NULL,13,C
335424,NULL,307,C
335445,5,5,B
335513,62,62,C
335545,34,34,C
335571,171,171,B
335586,NULL,9,C
335590,NULL,201,C
335593,14,14,B
335613,NULL,277,C
335631,22,22,C
335691,142,142,C
335692,NULL,137,C
335693,NULL,192,C
335710,197,197,B
335737,76,76,B
335758,15,15,B
335772,NULL,272,C
335777,36,36,B
335799,32,32,A
335829,14,14,A
335848,61,61,A
335854,NULL,312,C
335862,NULL,42,C
335876,0,0,B
335892,41,41,B
335899,26,26,B
335931,NULL,269,C
335980,7,7,B
335984,NULL,120,C
336007,27,27,B
336023,NULL,330,C
336030,11,11,C
336077,NULL,174,C
336096,NULL,331,C
336128,NULL,135,C
336209,2,2,B
336217,163,163,B
336250,34,34,B
336252,9,9,A
336264,1,1,B
336289,36,36,B
336347,NULL,276,C
336371,70,70,C
336379,19,19,B
336387,101,101,B
336390,6,6,B
336405,8,8,AA
336411,NULL,158,C
336425,8,8,A
336430,70,70,A
336431,NULL,295,C
336449,4,4,AA
336454,NULL,113,C
336455,50,50,B
336500,174,174,C
336508,NULL,129,C
336571,4,4,B
336582,5,5,B
336605,NULL,93,C
336614,173,173,B
336623,NULL,165,C
336628,19,19,A
336637,47,47,C
336641,175,175,B
336647,3,3,A
336666,85,85,B
336681,14,14,A
336697,5,5,B
336709,NULL,269,C
336734,NULL,76,C
336745,NULL,231,C
336763,NULL,37,C
336779,NULL,117,C
336785,NULL,234,C
336797,18,18,B
336803,NULL,309,C
336818,71,71,C
336874,42,42,C
336903,0,0,AA
336920,14,14,B
336933,NULL,177,C
336944,8,8,C
336949,NULL,38,B
336951,NULL,184,C
336965,NULL,23,B
336973,12,12,A
337024,155,155,B
337033,34,34,B
337036,NULL,254,C
337040,93,93,C
337044,4,4,AA
337048,NULL,26,B
337063,NULL,134,C
337077,60,60,B
337136,14,14,B
337156,254,254,C
337172,3,3,B
337200,NULL,322,C
337208,29,29,C
337219,NULL,222,C
337253,4,4,AA
337271,7,7,B
337311,8,8,A
337324,NULL,310,C
337341,0,0,AA
337342,NULL,331,C
337344,NULL,66,C
337352,NULL,332,C
337363,41,41,B
337367,98,98,C
337381,54,54,C
337385,19,19,C
337395,NULL,328,C
337399,NULL,314,C
337423,157,157,B
337443,113,113,B
337467,NULL,308,C
337482,119,119,B
337491,NULL,185,C
337538,NULL,274,C
337573,2,2,A
337596,56,56,B
337612,NULL,51,C
337616,7,7,AA
337634,21,21,C
337638,129,129,B
337679,21,21,B
337688,1,1,AA
337699,19,19,B
337710,NULL,301,C
337717,33,33,B
337718,NULL,13,B
337727,NULL,314,C
337736,0,0,B
337742,51,51,B
337747,NULL,290,C
337759,8,8,C
337794,NULL,65,B
337815,25,25,B
337822,105,105,C
337841,57,57,C
337845,NULL,327,C
337870,200,200,C
337873,21,21,B
337875,102,102,C
337905,275,275,C
337920,28,28,B
337924,0,0,C
337939,NULL,97,B
337962,8,8,B
338023,NULL,324,C
338038,34,34,B
338042,NULL,317,C
338062,305,305,C
338063,0,0,A
338069,48,48,C
338072,NULL,9,C
338075,71,71,C
338085,180,180,C
338110,21,21,B
338124,44,44,B
338125,NULL,304,C
338145,167,167,B
338153,NULL,77,C
338169,130,130,B
338186,NULL,302,C
338238,NULL,44,C
338255,0,0,C
338261,NULL,315,C
338262,NULL,318,C
338272,8,8,A
338301,NULL,20,C
338336,NULL,24,C
338344,NULL,295,C
338355,9,9,A
338365,NULL,92,B
338377,33,33,B
338410,25,25,B
338419,20,20,A
338458,NULL,121,C
338511,8,8,A
338520,36,36,B
338600,60,60,B
338638,NULL,167,C
338740,NULL,242,C
338754,35,35,C
338778,7,7,B
338801,19,19,C
338828,17,17,B
338838,39,39,B
338879,NULL,108,C
338888,NULL,246,C
338899,36,36,A
338911,13,13,A
338914,7,7,A
338919,NULL,292,C
338941,NULL,28,B
338958,NULL,20,C
338980,105,105,C
338997,4,4,B
339009,NULL,305,C
339021,101,101,B
339029,19,19,B
339040,12,12,B
339044,38,38,C
339055,NULL,324,C
339058,NULL,233,C
339065,65,65,B
339068,23,23,B
339089,149,149,B
339099,NULL,288,C
339105,7,7,AA
339132,204,204,C
339138,NULL,284,C
339141,66,66,B
339154,11,11,B
339159,0,0,C
339187,47,47,C
339192,199,199,C
339197,NULL,330,C
339219,NULL,233,C
339224,NULL,37,C
339255,NULL,105,C
339268,152,152,C
339272,5,5,B
339278,7,7,B
339295,5,5,B
339297,NULL,188,C
339310,0,0,A
339329,NULL,52,B
339330,26,26,C
339331,186,186,C
339343,NULL,327,C
339344,NULL,223,C
339374,19,19,B
339404,NULL,256,C
339412,83,83,B
339417,9,9,B
339420,84,84,B
339446,NULL,220,C
339450,30,30,B
339462,NULL,174,C
339466,31,31,B
339508,31,31,B
339518,NULL,242,C
339520,272,272,C
339523,8,8,A
339533,197,197,B
339541,217,217,B
339546,10,10,B
339555,3,3,B
339562,NULL,132,C
339583,NULL,134,C
339589,28,28,B
339625,15,15,A
339637,12,12,C
339647,106,106,B
339648,193,193,B
339658,28,28,B
339670,NULL,91,C
339703,NULL,245,C
339734,7,7,B
339787,113,113,C
339811,147,147,B
339814,NULL,330,C
339822,NULL,328,C
339829,48,48,C
339854,6,6,C
339897,NULL,260,C
339923,NULL,314,C
339935,NULL,54,C
339950,16,16,C
339975,40,40,A
339984,1,1,B
339988,NULL,53,C
340024,2,2,B
340050,NULL,26,C
340088,NULL,69,C
340095,28,28,B
340109,NULL,112,C
340200,NULL,329,C
340203,56,56,C
340258,6,6,B
340262,NULL,56,C
340266,53,53,B
340279,0,0,C
340286,NULL,62,C
340301,NULL,291,C
340366,102,102,B
340392,NULL,236,C
340400,88,88,B
340410,90,90,C
340420,242,242,C
340433,NULL,90,C
340434,139,139,C
340445,138,138,C
340452,NULL,205,C
340460,8,8,AA
340465,288,288,C
340483,NULL,92,C
340537,15,15,B
340568,NULL,129,C
340569,NULL,301,C
340571,11,11,B
340574,126,126,C
340580,12,12,B
340614,50,50,B
340637,NULL,318,C
340638,NULL,316,C
340653,99,99,B
340668,3,3,C
340677,14,14,B
340685,127,127,C
340689,61,61,C
340695,168,168,C
340733,12,12,C
340735,NULL,244,C
340741,NULL,271,C
340778,2,2,A
340803,NULL,61,B
340811,13,13,B
340823,17,17,B
340833,14,14,B
340886,34,34,C
